sentence	label	sentence-id
The ensemble of results suggests that the ability of @COMPOUND$ pretreatment to enhance hepatocellular @PROTEIN$ activity may at least in part be attributed to the protection against menadione hepatotoxicity.	1	10939639-5
@COMPOUND$ protects against menadione-induced hepatotoxicity by enhancing @PROTEIN$ activity.	1	10939639-0
Hepatocytes isolated from @COMPOUND$ pretreated (a daily dose of 1 mmol/kg for 3 days) rats showed a significant increase (25%) in @PROTEIN$ activity.X	1	10939639-3
Pretreating mice with schisandrin B (Sch B), a dibenzocyclooctadiene derivative isolated from the fruit of Schisandra chinensis, at a daily dose of 1 mmol/kg for 3 days protected against @COMPOUND$-induced hepatic oxidative damage in mice, as evidenced by decreases in plasma @PROTEIN$ activity (78%) and hepatic malondialdehyde level (70%), when compared with the menadione intoxicated control.X	1	10939639-1
@PROTEIN$ activity in plasma increased slightly (compared to control, pyridostigmine or exercise group) in mice treated with pyridostigmine plus exercise, which may be indicative of perturbation in the integrity of the skeletal muscle due to combinati	1	10942908-9
@PROTEIN$ activity in plasma increased slightly (compared to control, pyridostigmine or exercise group) in mice treated with pyridostigmine plus exercise, which may be indicative of perturbation in the integrity of the skeletal muscle due to combinati	1	10942908-9
The group treated with @COMPOUND$ alone showed decreased plasma @PROTEIN$ (BChE) activity (87% of control), whereas pyridostigmine plus exercise significantly decreased the BChE activity (79% of control), indicating an interactive effect of the combination.X	1	10942908-6
The group treated with @COMPOUND$ alone showed decreased plasma butyrylcholinesterase (@PROTEIN$) activity (87% of control), whereas pyridostigmine plus exercise significantly decreased the BChE activity (79% of control), indicating an interactive effect of the combination.X	1	10942908-6
The group treated with pyridostigmine alone showed decreased plasma butyrylcholinesterase (BChE) activity (87% of control), whereas @COMPOUND$ plus exercise significantly decreased the @PROTEIN$ activity (79% of control), indicating an interactive effect of the combination.X	1	10942908-6
However, @PROTEIN$ activity in triceps muscle decreased significantly (78% of control) in the group treated with pyridostigmine plus exerci	1	10942908-8
RESULT(S): @COMPOUND$, a GnRH agonist (0.1-10 ng/mL), had no significant effect on @PROTEIN$ expression, whereas danazol (10(-7)-10(-5) M), a testosterone analog, and dexamethasone, an anti-inflammatory glucocorticoid hormone (10(-12)-10(-6)M), showed a direct and a dose-dependent inhibitory effect on MCP-1 expression.X	0	11056242-8
RESULT(S): Buserelin acetate, a GnRH agonist (0.1-10 ng/mL), had no significant effect on MCP-1 expression, whereas @COMPOUND$ (10(-7)-10(-5) M), a testosterone analog, and dexamethasone, an anti-inflammatory glucocorticoid hormone (10(-12)-10(-6)M), showed a direct and a dose-dependent inhibitory effect on @PROTEIN$ expression.X	1	11056242-8
RESULT(S): Buserelin acetate, a GnRH agonist (0.1-10 ng/mL), had no significant effect on MCP-1 expression, whereas danazol (10(-7)-10(-5) M), a @COMPOUND$ analog, and dexamethasone, an anti-inflammatory glucocorticoid hormone (10(-12)-10(-6)M), showed a direct and a dose-dependent inhibitory effect on @PROTEIN$ expression.X	1	11056242-8
RESULT(S): Buserelin acetate, a GnRH agonist (0.1-10 ng/mL), had no significant effect on MCP-1 expression, whereas danazol (10(-7)-10(-5) M), a testosterone analog, and @COMPOUND$, an anti-inflammatory glucocorticoid hormone (10(-12)-10(-6)M), showed a direct and a dose-dependent inhibitory effect on @PROTEIN$ expression.X	1	11056242-8
RESULT(S): @COMPOUND$, a @PROTEIN$ agonist (0.1-10 ng/mL), had no significant effect on MCP-1 expression, whereas danazol (10(-7)-10(-5) M), a testosterone analog, and dexamethasone, an anti-inflammatory glucocorticoid hormone (10(-12)-10(-6)M), showed a direct and a dose-dependent inhibitory effect on MCP-1 expression.X	1	11056242-8
@COMPOUND$ was without effect on @PROTEIN$ mRNA levels in L929 cells, whereas CB1093 caused significant increases in both NGF mRNA and protein levels in both 3T3 and L929 cells.X	0	11146120-6
Mobility shift assays on whole cell extracts showed that @COMPOUND$ increased AP1 binding in 3T3 cells prior to increasing @PROTEIN$ synthesis.X	1	11146120-5
Clenbuterol was without effect on NGF mRNA levels in L929 cells, whereas @COMPOUND$ caused significant increases in both @PROTEIN$ mRNA and protein levels in both 3T3 and L929 cells.X	1	11146120-6
This study demonstrates that @COMPOUND$ and clenbuterol stimulate @PROTEIN$ levels in vitro and that AP-1 binding could be a commonality between the mechanism of NGF induction of these two compounds.	1	11146120-10
This study demonstrates that @COMPOUND$ and clenbuterol stimulate NGF levels in vitro and that AP-1 binding could be a commonality between the mechanism of @PROTEIN$ induction of these two compounds.	1	11146120-10
This study demonstrates that CB1093 and @COMPOUND$ stimulate @PROTEIN$ levels in vitro and that AP-1 binding could be a commonality between the mechanism of NGF induction of these two compounds.	1	11146120-10
This study demonstrates that CB1093 and @COMPOUND$ stimulate NGF levels in vitro and that AP-1 binding could be a commonality between the mechanism of @PROTEIN$ induction of these two compounds.	1	11146120-10
The present studies were undertaken to compare two compounds, a vitamin D(3) analogue (@COMPOUND$) with minimal calcaemic effects, and clenbuterol, a long-acting beta(2)-adrenoceptor agonist, both of which induce @PROTEIN$ synthesis in vivo.X	1	11146120-2
The present studies were undertaken to compare two compounds, a vitamin D(3) analogue (CB1093) with minimal calcaemic effects, and @COMPOUND$, a long-acting beta(2)-adrenoceptor agonist, both of which induce @PROTEIN$ synthesis in vivo.X	1	11146120-2
@COMPOUND$ caused significant increases in both @PROTEIN$ mRNA and protein in 3T3 cells; with maxima at 10 nM and at 8-12 h exposure.X	1	11146120-3
The present studies were undertaken to compare two compounds, a @COMPOUND$ analogue (CB1093) with minimal calcaemic effects, and clenbuterol, a long-acting beta(2)-adrenoceptor agonist, both of which induce @PROTEIN$ synthesis in vivo.X	1	11146120-2
The present studies were undertaken to compare two compounds, a vitamin D(3) analogue (CB1093) with minimal calcaemic effects, and @COMPOUND$, a long-acting @PROTEIN$ agonist, both of which induce NGF synthesis in vivo.X	1	11146120-2
CONCLUSIONS: After the initial bleach, @COMPOUND$ impeded photon absorption by rhodopsin by inhibiting metabolic @PROTEIN$ regeneration.X	1	11157886-9
RESULTS: @COMPOUND$ anesthesia reversibly inhibited metabolic @PROTEIN$ regeneration and thus prevented rhodopsin from absorbing high numbers of photons during light exposure.X	1	11157886-6
RESULTS: @COMPOUND$ anesthesia reversibly inhibited metabolic rhodopsin regeneration and thus prevented @PROTEIN$ from absorbing high numbers of photons during light exposure.X	1	11157886-6
Protective effect of @COMPOUND$ anesthesia on retinal light damage: inhibition of metabolic @PROTEIN$ regeneration.	1	11157886-0
METHODS: Different classes of antidepressants [imipramine (tricyclic), maprotiline (noradrenline reuptake inhibitor), venlafaxine (mixed serotonin and noradrenaline reuptake inhibitors), fluvoxamine and sertraline (selective serotonin reuptake inhibitor)] were tested in the same randomised experimental session, alone and in combination with 5-HT1A and 5-HT1B receptor agonists [@COMPOUND$ (partial @PROTEIN$ agonist), anpirtoline (5-HT1B agonist)] in the mouse forced swimming test.X	1	11243491-3
METHODS: Different classes of antidepressants [imipramine (tricyclic), maprotiline (noradrenline reuptake inhibitor), venlafaxine (mixed serotonin and noradrenaline reuptake inhibitors), fluvoxamine and sertraline (selective serotonin reuptake inhibitor)] were tested in the same randomised experimental session, alone and in combination with 5-HT1A and 5-HT1B receptor agonists [buspirone (partial 5-HT1A agonist), @COMPOUND$ (@PROTEIN$ agonist)] in the mouse forced swimming test.X	1	11243491-3
@COMPOUND$ (Alimta, LY231514) is a novel, multitargeted antifolate that inhibits thymidylate synthase, @PROTEIN$, and glycinamide ribonucleotide formyl transferase.X	1	11252887-1
@COMPOUND$ (Alimta, LY231514) is a novel, multitargeted antifolate that inhibits thymidylate synthase, dihydrofolate reductase, and @PROTEIN$.X	1	11252887-1
@COMPOUND$ (Alimta, LY231514) is a novel, multitargeted antifolate that inhibits @PROTEIN$, dihydrofolate reductase, and glycinamide ribonucleotide formyl transferase.X	1	11252887-1
Pemetrexed disodium (@COMPOUND$, LY231514) is a novel, multitargeted antifolate that inhibits thymidylate synthase, @PROTEIN$, and glycinamide ribonucleotide formyl transferase.X	1	11252887-1
Pemetrexed disodium (@COMPOUND$, LY231514) is a novel, multitargeted antifolate that inhibits thymidylate synthase, dihydrofolate reductase, and @PROTEIN$.X	1	11252887-1
Pemetrexed disodium (@COMPOUND$, LY231514) is a novel, multitargeted antifolate that inhibits @PROTEIN$, dihydrofolate reductase, and glycinamide ribonucleotide formyl transferase.X	1	11252887-1
Pemetrexed disodium (Alimta, @COMPOUND$) is a novel, multitargeted antifolate that inhibits thymidylate synthase, @PROTEIN$, and glycinamide ribonucleotide formyl transferase.X	1	11252887-1
Pemetrexed disodium (Alimta, @COMPOUND$) is a novel, multitargeted antifolate that inhibits thymidylate synthase, dihydrofolate reductase, and @PROTEIN$.X	1	11252887-1
Pemetrexed disodium (Alimta, @COMPOUND$) is a novel, multitargeted antifolate that inhibits @PROTEIN$, dihydrofolate reductase, and glycinamide ribonucleotide formyl transferase.X	1	11252887-1
To mechanistically evaluate this regional selectivity, we assessed @PROTEIN$ (COX-2) expression in the uninvolved mucosa and demonstrated a 3- to 4-fold excess in the distal relative to the proximal bowel in both MIN mice and AOM-treated rats.X	1	11304699-7
To mechanistically evaluate this regional selectivity, we assessed cyclo-oxygenase-2 (@PROTEIN$) expression in the uninvolved mucosa and demonstrated a 3- to 4-fold excess in the distal relative to the proximal bowel in both MIN mice and AOM-treated rats.X	1	11304699-7
We took advantage of the previous observations that @COMPOUND$ inhibits @PROTEIN$ (reviewed by Sakane, F., Imai, S., Kai, M., Wada, I., and Kanoh, H. (1996) J. Biol.X	1	11309392-10
@PROTEIN$ (DGK) catalyzes the conversion of diacylglycerol to phosphatidic acid, making it an attractive candidate for a signal transduction comp	1	11309392-3
Diacylglycerol kinase (@PROTEIN$) catalyzes the conversion of diacylglycerol to phosphatidic acid, making it an attractive candidate for a signal transduction comp	1	11309392-3
@PROTEIN$ (DGK) catalyzes the conversion of diacylglycerol to phosphatidic acid, making it an attractive candidate for a signal transduction compone	1	11309392-3
Diacylglycerol kinase (@PROTEIN$) catalyzes the conversion of diacylglycerol to phosphatidic acid, making it an attractive candidate for a signal transduction compone	1	11309392-3
@COMPOUND$ (NDGA) has been shown to inhibit both 5-lipoxygenase and @PROTEIN$ and is active against several cancer cell lines and at least one mouse tumor model.X	1	11318430-1
@COMPOUND$ (NDGA) has been shown to inhibit both @PROTEIN$ and ornithine decarboxylase and is active against several cancer cell lines and at least one mouse tumor model.X	1	11318430-1
Nordihydroguaiaretic acid (@COMPOUND$) has been shown to inhibit both 5-lipoxygenase and @PROTEIN$ and is active against several cancer cell lines and at least one mouse tumor model.X	1	11318430-1
Nordihydroguaiaretic acid (@COMPOUND$) has been shown to inhibit both @PROTEIN$ and ornithine decarboxylase and is active against several cancer cell lines and at least one mouse tumor model.X	1	11318430-1
@PROTEIN$ (CA) is a zinc enzyme that catalyses the reversible hydration reaction of CO2 and plays a major role in the acid-base balance.X	1	11392054-1
Carbonic anhydrase (@PROTEIN$) is a zinc enzyme that catalyses the reversible hydration reaction of CO2 and plays a major role in the acid-base balance.X	1	11392054-1
The temporal profile of butyrylcholinesterase (BuChE) and in vitro @COMPOUND$-reactivated @PROTEIN$ was studied in a cohort of 25 organophosphate-poisoned patients to examine their relationship to the development of intermediate syndrome and to understand reasons for lack of efficacy of oxime treatment.X	1	11393267-1
Reactivation potentials of @PROTEIN$ (the difference between oxime-reactivated and -unreactivated enzyme activity) declined significantly with time after organophosphate ingestion.X	1	11393267-5
Reactivation potentials of @PROTEIN$ (the difference between oxime-reactivated and -unreactivated enzyme activity) declined significantly with time after organophosphate ingest	1	11393267-5
Patients who received @COMPOUND$ prior to hospitalization had a higher rate of intermediate syndrome and lower levels of @PROTEIN$ at admission than those who had not.X	1	11393267-7
CONCLUSIONS: The @PROTEIN$ agonists brimonidine, apraclonidine, and oxymetazoline are potent vasoconstrictors in the porcine ciliary artery.	1	11481271-11
